commontreeid,ownership,height,age,dbh,botanical_names,common_names,origin,region
ID_12233,State,16.5,37,97.5,Magnolia grandiflora,Southern magnolia,"Modesto, CA",CenFla
ID_12234,State,8,10,29.7,Syagrus romanzoffiana,Queen palm,"Modesto, CA",CenFla
ID_12235,State,13,48,96.3,Cinnamomum camphora,Camphor tree,"Modesto, CA",CenFla
ID_12236,State,9.9,22,33.8,Juniperus virginiana var. silicicola,Southern redcedar,"Modesto, CA",CenFla
ID_12237,State,4.5,17,42.7,Platycladus orientalis,Oriental arborvitae,"Modesto, CA",CenFla
ID_12238,State,5,22,45.7,Platycladus orientalis,Oriental arborvitae,"Modesto, CA",CenFla
ID_12239,State,4.5,19,40.6,Platycladus orientalis,Oriental arborvitae,"Modesto, CA",CenFla
ID_12240,State,4.5,21,47,Platycladus orientalis,Oriental arborvitae,"Modesto, CA",CenFla
ID_12241,State,4.5,20,36.8,Platycladus orientalis,Oriental arborvitae,"Modesto, CA",CenFla
ID_12242,State,4.5,17,29.2,Platycladus orientalis,Oriental arborvitae,"Modesto, CA",CenFla
ID_12243,State,2,7,12.5,Lagerstroemia indica,Common crapemyrtle,"Modesto, CA",CenFla
ID_12244,State,25,28,49.5,Liquidambar styraciflua,Sweetgum,"Modesto, CA",CenFla
ID_12245,State,9.5,30,44.7,Sabal palmetto,Cabbage palmetto,"Modesto, CA",CenFla
ID_12246,State,7,8,14.5,Lagerstroemia indica,Common crapemyrtle,"Modesto, CA",CenFla
ID_12247,State,7.5,13,29.3,Lagerstroemia indica,Common crapemyrtle,"Modesto, CA",CenFla
ID_12248,State,9,18,46.7,Lagerstroemia indica,Common crapemyrtle,"Modesto, CA",CenFla
ID_12249,State,5.5,25,59.9,Sabal palmetto,Cabbage palmetto,"Modesto, CA",CenFla
ID_12250,State,5,25,45.2,Sabal palmetto,Cabbage palmetto,"Modesto, CA",CenFla
ID_12251,State,8.5,25,63.8,Cinnamomum camphora,Camphor tree,"Modesto, CA",CenFla
ID_12252,State,7,8,18.5,Quercus laurifolia,Laurel oak,"Modesto, CA",CenFla
ID_12253,State,10.5,45,34,Washingtonia robusta,Mexican fan palm,"Modesto, CA",CenFla
ID_12254,State,9.5,45,30.7,Washingtonia robusta,Mexican fan palm,"Modesto, CA",CenFla
ID_12255,State,10,10,33.6,Koelreuteria elegans,Chinese rain tree,"Modesto, CA",CenFla
ID_12256,State,13.5,22,37.3,Quercus virginiana,Live oak,"Modesto, CA",CenFla
ID_12257,State,11,15,38.4,Washingtonia robusta,Mexican fan palm,"Modesto, CA",CenFla
ID_12258,State,11.5,15,35.6,Acer rubrum,Red maple,"Modesto, CA",CenFla
ID_12259,State,8.5,12,51.8,Prunus caroliniana,Carolina laurelcherry,"Modesto, CA",CenFla
ID_12260,State,7.5,19,46.5,Juniperus virginiana var. silicicola,Southern redcedar,"Modesto, CA",CenFla
ID_12261,State,10.5,22,78.5,Koelreuteria elegans,Chinese rain tree,"Modesto, CA",CenFla
ID_12262,State,2.5,10,21.1,Platycladus orientalis,Oriental arborvitae,"Modesto, CA",CenFla
ID_12263,State,3.5,6,15.1,Cinnamomum camphora,Camphor tree,"Modesto, CA",CenFla
ID_12264,State,8,7,12.7,Koelreuteria elegans,Chinese rain tree,"Modesto, CA",CenFla
ID_12265,State,8.5,15,27.9,Quercus virginiana,Live oak,"Modesto, CA",CenFla
ID_12266,State,6,4,14,Eriobotrya japonica,Loquat tree,"Modesto, CA",CenFla
ID_12267,State,7,3,9.7,Triadica sebifera,Tallowtree,"Modesto, CA",CenFla
ID_12268,State,11.5,23,57.2,Cinnamomum camphora,Camphor tree,"Modesto, CA",CenFla
ID_12269,State,10.5,27,54.4,Cinnamomum camphora,Camphor tree,"Modesto, CA",CenFla
ID_12270,State,17,57,134.9,Cinnamomum camphora,Camphor tree,"Modesto, CA",CenFla
ID_12271,State,12,20,39.6,Ulmus parvifolia,Chinese elm,"Modesto, CA",CenFla
ID_12272,State,7,17,37.8,Lagerstroemia indica,Common crapemyrtle,"Modesto, CA",CenFla
ID_12273,State,6,19,25.7,Platycladus orientalis,Oriental arborvitae,"Modesto, CA",CenFla
ID_12274,State,7,19,30.2,Platycladus orientalis,Oriental arborvitae,"Modesto, CA",CenFla
ID_12275,State,2.5,15,9.7,Eriobotrya japonica,Loquat tree,"Modesto, CA",CenFla
ID_12276,State,8.5,15,39.4,Triadica sebifera,Tallowtree,"Modesto, CA",CenFla
ID_12277,State,4.5,5,11.2,Juniperus virginiana var. silicicola,Southern redcedar,"Modesto, CA",CenFla
ID_12278,State,9.5,23,47.8,Juniperus virginiana var. silicicola,Southern redcedar,"Modesto, CA",CenFla
ID_12279,State,9.5,22,39.6,Magnolia grandiflora,Southern magnolia,"Modesto, CA",CenFla
ID_12280,State,15,45,113.3,Cinnamomum camphora,Camphor tree,"Modesto, CA",CenFla
ID_12281,State,16,51,110,Quercus laurifolia,Laurel oak,"Modesto, CA",CenFla
ID_12282,State,14.5,33,74.4,Quercus virginiana,Live oak,"Modesto, CA",CenFla
ID_12283,State,8,18,31,Syagrus romanzoffiana,Queen palm,"Modesto, CA",CenFla
ID_12284,State,3.5,4,5.6,Ulmus parvifolia,Chinese elm,"Modesto, CA",CenFla
ID_12285,State,16,41,113.3,Quercus virginiana,Live oak,"Modesto, CA",CenFla
ID_12286,State,12,34,62,Cinnamomum camphora,Camphor tree,"Modesto, CA",CenFla
ID_12287,State,7.5,14,30.6,Eriobotrya japonica,Loquat tree,"Modesto, CA",CenFla
ID_12288,State,12.5,14,32.3,Triadica sebifera,Tallowtree,"Modesto, CA",CenFla
ID_12289,State,11,15,26.9,Syagrus romanzoffiana,Queen palm,"Modesto, CA",CenFla
ID_12290,State,16.5,72,133.1,Cinnamomum camphora,Camphor tree,"Modesto, CA",CenFla
ID_12291,State,15.5,51,113.8,Cinnamomum camphora,Camphor tree,"Modesto, CA",CenFla
ID_12292,State,14,39,113.1,Cinnamomum camphora,Camphor tree,"Modesto, CA",CenFla
ID_12293,State,10.5,37,54.4,Juniperus virginiana var. silicicola,Southern redcedar,"Modesto, CA",CenFla
ID_12294,State,14.5,29,75.4,Quercus laurifolia,Laurel oak,"Modesto, CA",CenFla
ID_12295,State,12.5,21,44.2,Quercus shumardii,Shumard oak,"Modesto, CA",CenFla
ID_12296,State,22.5,33,75.7,Platanus occidentalis,American sycamore,"Modesto, CA",CenFla
ID_12297,State,6.5,17,42.2,Lagerstroemia indica,Common crapemyrtle,"Modesto, CA",CenFla
ID_12298,State,16.5,30,69.6,Quercus laurifolia,Laurel oak,"Modesto, CA",CenFla
ID_12299,State,6.5,25,44.2,Sabal palmetto,Cabbage palmetto,"Modesto, CA",CenFla
ID_12300,State,18,33,76.7,Quercus shumardii,Shumard oak,"Modesto, CA",CenFla
ID_12301,State,15.5,50,116.6,Quercus virginiana,Live oak,"Modesto, CA",CenFla
ID_12302,State,16,26,54.4,Magnolia grandiflora,Southern magnolia,"Modesto, CA",CenFla
ID_12303,State,9,11,23.9,Triadica sebifera,Tallowtree,"Modesto, CA",CenFla
ID_12304,State,22,49,78.7,Liquidambar styraciflua,Sweetgum,"Modesto, CA",CenFla
ID_12305,State,7,22,54.4,Koelreuteria elegans,Chinese rain tree,"Modesto, CA",CenFla
ID_12306,State,20,23,50.8,Platanus occidentalis,American sycamore,"Modesto, CA",CenFla
ID_12307,State,7,14,32.5,Koelreuteria elegans,Chinese rain tree,"Modesto, CA",CenFla
ID_12308,State,21,50,94.5,Quercus laurifolia,Laurel oak,"Modesto, CA",CenFla
ID_12309,State,13,17,52.1,Prunus caroliniana,Carolina laurelcherry,"Modesto, CA",CenFla
ID_12310,State,9.5,10,20.3,Syagrus romanzoffiana,Queen palm,"Modesto, CA",CenFla
ID_12311,State,3.5,3,20.1,Syagrus romanzoffiana,Queen palm,"Modesto, CA",CenFla
ID_12312,State,13,31,69.6,Koelreuteria elegans,Chinese rain tree,"Modesto, CA",CenFla
ID_12313,State,12,14,35.6,Quercus virginiana,Live oak,"Modesto, CA",CenFla
ID_12314,State,9.5,12,23.4,Liquidambar styraciflua,Sweetgum,"Modesto, CA",CenFla
ID_12315,State,6,12,32.5,Eriobotrya japonica,Loquat tree,"Modesto, CA",CenFla
ID_12316,State,16,30,60.2,Cinnamomum camphora,Camphor tree,"Modesto, CA",CenFla
ID_12317,State,11.5,33,64,Koelreuteria elegans,Chinese rain tree,"Modesto, CA",CenFla
ID_12318,State,7.5,15,8.6,Prunus caroliniana,Carolina laurelcherry,"Modesto, CA",CenFla
ID_12319,State,8,15,53.1,Platycladus orientalis,Oriental arborvitae,"Modesto, CA",CenFla
ID_12320,State,3.5,2,5.6,Quercus shumardii,Shumard oak,"Modesto, CA",CenFla
ID_12321,State,11,34,48.8,Ulmus parvifolia,Chinese elm,"Modesto, CA",CenFla
ID_12322,State,11.5,33,54.9,Koelreuteria elegans,Chinese rain tree,"Modesto, CA",CenFla
ID_12323,State,4,4,5.3,Ulmus parvifolia,Chinese elm,"Modesto, CA",CenFla
ID_12324,State,17,25,70.9,Quercus virginiana,Live oak,"Modesto, CA",CenFla
ID_12325,State,13.5,22,52.1,Acer rubrum,Red maple,"Modesto, CA",CenFla
ID_12326,State,13,25,63.5,Quercus virginiana,Live oak,"Modesto, CA",CenFla
ID_12327,State,10.5,13,27.9,Platanus occidentalis,American sycamore,"Modesto, CA",CenFla
ID_12328,State,8,12,43.7,Lagerstroemia indica,Common crapemyrtle,"Modesto, CA",CenFla
ID_12329,State,6.5,9,14.5,Liquidambar styraciflua,Sweetgum,"Modesto, CA",CenFla
ID_12330,State,11,17,33.5,Liquidambar styraciflua,Sweetgum,"Modesto, CA",CenFla
ID_12331,State,15.5,37,89.4,Quercus laurifolia,Laurel oak,"Modesto, CA",CenFla
ID_12332,State,10,19,42.4,Koelreuteria elegans,Chinese rain tree,"Modesto, CA",CenFla
ID_12333,State,17,29,62,Platanus occidentalis,American sycamore,"Modesto, CA",CenFla
ID_12334,State,10.5,24,51.3,Juniperus virginiana var. silicicola,Southern redcedar,"Modesto, CA",CenFla
ID_12335,State,19.5,47,93.7,Quercus virginiana,Live oak,"Modesto, CA",CenFla
ID_12336,State,6,34,17.3,Ulmus parvifolia,Chinese elm,"Modesto, CA",CenFla
ID_12337,State,5,17,37.6,Lagerstroemia indica,Common crapemyrtle,"Modesto, CA",CenFla
ID_12338,State,9.5,20,37.1,Washingtonia robusta,Mexican fan palm,"Modesto, CA",CenFla
ID_12339,State,6.5,8,18,Prunus caroliniana,Carolina laurelcherry,"Modesto, CA",CenFla
ID_12340,State,3.5,6,8.6,Eriobotrya japonica,Loquat tree,"Modesto, CA",CenFla
ID_12341,State,6.5,35,63.5,Sabal palmetto,Cabbage palmetto,"Modesto, CA",CenFla
ID_12342,State,12.5,41,85.6,Juniperus virginiana var. silicicola,Southern redcedar,"Modesto, CA",CenFla
ID_12343,State,9.5,10,29,Syagrus romanzoffiana,Queen palm,"Modesto, CA",CenFla
ID_12344,State,8,15,23.4,Sabal palmetto,Cabbage palmetto,"Modesto, CA",CenFla
ID_12345,State,9,15,24.4,Sabal palmetto,Cabbage palmetto,"Modesto, CA",CenFla
ID_12346,State,6.5,10,19.3,Ulmus parvifolia,Chinese elm,"Modesto, CA",CenFla
ID_12347,State,15,-1,50.3,Quercus laurifolia,Laurel oak,"Modesto, CA",CenFla
ID_12348,State,8,16,37.3,Cinnamomum camphora,Camphor tree,"Modesto, CA",CenFla
ID_12349,State,13.5,12,26.4,Liquidambar styraciflua,Sweetgum,"Modesto, CA",CenFla
ID_12350,State,8.5,30,56.1,Triadica sebifera,Tallowtree,"Modesto, CA",CenFla
ID_12351,State,13.5,26,48.3,Liquidambar styraciflua,Sweetgum,"Modesto, CA",CenFla
ID_12352,State,2,13,14.7,Lagerstroemia indica,Common crapemyrtle,"Modesto, CA",CenFla
ID_12353,State,7,35,68.3,Cinnamomum camphora,Camphor tree,"Modesto, CA",CenFla
ID_12354,State,10,25,51.1,Juniperus virginiana var. silicicola,Southern redcedar,"Modesto, CA",CenFla
ID_12355,State,14,39,70.6,Cinnamomum camphora,Camphor tree,"Modesto, CA",CenFla
ID_12356,State,8.5,24,50,Koelreuteria elegans,Chinese rain tree,"Modesto, CA",CenFla
ID_12357,State,8,7,25.2,Triadica sebifera,Tallowtree,"Modesto, CA",CenFla
ID_12358,State,3.5,15,33,Platycladus orientalis,Oriental arborvitae,"Modesto, CA",CenFla
ID_12359,State,6,15,32.8,Lagerstroemia indica,Common crapemyrtle,"Modesto, CA",CenFla
ID_12360,State,5,19,46.2,Lagerstroemia indica,Common crapemyrtle,"Modesto, CA",CenFla
ID_12361,State,5.5,24,49,Platycladus orientalis,Oriental arborvitae,"Modesto, CA",CenFla
ID_12362,State,4.5,22,37.5,Platycladus orientalis,Oriental arborvitae,"Modesto, CA",CenFla
ID_12363,State,5,22,45.1,Platycladus orientalis,Oriental arborvitae,"Modesto, CA",CenFla
ID_12364,State,4.5,28,51.3,Platycladus orientalis,Oriental arborvitae,"Modesto, CA",CenFla
ID_12365,State,2,3,6.3,Cinnamomum camphora,Camphor tree,"Modesto, CA",CenFla
ID_12366,State,14,37,73.4,Juniperus virginiana var. silicicola,Southern redcedar,"Modesto, CA",CenFla
ID_12367,State,7,30,52.3,Washingtonia robusta,Mexican fan palm,"Modesto, CA",CenFla
ID_12368,State,17,48,84,Acer rubrum,Red maple,"Modesto, CA",CenFla
ID_12369,State,11,15,30.2,Liquidambar styraciflua,Sweetgum,"Modesto, CA",CenFla
ID_12370,State,18,35,77.7,Quercus virginiana,Live oak,"Modesto, CA",CenFla
ID_12371,State,7,10,41.4,Syagrus romanzoffiana,Queen palm,"Modesto, CA",CenFla
ID_12372,State,14,23,50.8,Pinus elliottii,Slash pine,"Modesto, CA",CenFla
ID_12373,State,16,26,63.5,Quercus laurifolia,Laurel oak,"Modesto, CA",CenFla
ID_12374,State,11.5,14,38.9,Cinnamomum camphora,Camphor tree,"Modesto, CA",CenFla
ID_12375,State,10.5,15,34,Koelreuteria elegans,Chinese rain tree,"Modesto, CA",CenFla
ID_12376,State,3.5,4,14.3,Koelreuteria elegans,Chinese rain tree,"Modesto, CA",CenFla
ID_12377,State,18,23,47,Quercus laurifolia,Laurel oak,"Modesto, CA",CenFla
ID_12378,State,5,14,15.5,Ulmus parvifolia,Chinese elm,"Modesto, CA",CenFla
ID_12379,State,5,11,23.6,Eriobotrya japonica,Loquat tree,"Modesto, CA",CenFla
ID_12380,State,7,12,27.9,Lagerstroemia indica,Common crapemyrtle,"Modesto, CA",CenFla
ID_12381,State,13,27,46,Quercus laurifolia,Laurel oak,"Modesto, CA",CenFla
ID_12382,State,10,29,37.1,Ulmus parvifolia,Chinese elm,"Modesto, CA",CenFla
ID_12383,State,8.5,8,23.7,Prunus caroliniana,Carolina laurelcherry,"Modesto, CA",CenFla
ID_12384,State,2,5,19.1,Washingtonia robusta,Mexican fan palm,"Modesto, CA",CenFla
ID_12385,State,20,42,74.2,Quercus laurifolia,Laurel oak,"Modesto, CA",CenFla
ID_12386,State,9.5,12,32.3,Acer rubrum,Red maple,"Modesto, CA",CenFla
ID_12387,State,17,36,51.1,Platanus occidentalis,American sycamore,"Modesto, CA",CenFla
ID_12388,State,14.5,27,56.9,Platanus occidentalis,American sycamore,"Modesto, CA",CenFla
ID_12389,State,11.5,35,63,Triadica sebifera,Tallowtree,"Modesto, CA",CenFla
ID_12390,State,18,38,64,Platanus occidentalis,American sycamore,"Modesto, CA",CenFla
ID_12391,State,20,42,77.5,Quercus laurifolia,Laurel oak,"Modesto, CA",CenFla
ID_12392,State,9.9,31,51.3,Juniperus virginiana var. silicicola,Southern redcedar,"Modesto, CA",CenFla
ID_12393,State,10,27,49.8,Juniperus virginiana var. silicicola,Southern redcedar,"Modesto, CA",CenFla
ID_12394,State,8,26,60.7,Lagerstroemia indica,Common crapemyrtle,"Modesto, CA",CenFla
ID_12395,State,14.5,52,115.8,Cinnamomum camphora,Camphor tree,"Modesto, CA",CenFla
ID_12396,State,15.5,17,50.3,Acer rubrum,Red maple,"Modesto, CA",CenFla
ID_12397,State,5.5,15,21.3,Juniperus virginiana var. silicicola,Southern redcedar,"Modesto, CA",CenFla
ID_12398,State,2,5,11.2,Platycladus orientalis,Oriental arborvitae,"Modesto, CA",CenFla
ID_12399,State,1.5,6,7.4,Platycladus orientalis,Oriental arborvitae,"Modesto, CA",CenFla
ID_12400,State,2,3,6.6,Platycladus orientalis,Oriental arborvitae,"Modesto, CA",CenFla
ID_12401,State,3.5,-1,10.2,Triadica sebifera,Tallowtree,"Modesto, CA",CenFla
ID_12402,State,12,12,53.6,Acer rubrum,Red maple,"Modesto, CA",CenFla
ID_12403,State,3.5,6,13,Eriobotrya japonica,Loquat tree,"Modesto, CA",CenFla
ID_12404,State,12,21,41.4,Liquidambar styraciflua,Sweetgum,"Modesto, CA",CenFla
ID_12405,State,2.5,5,7.6,Magnolia grandiflora,Southern magnolia,"Modesto, CA",CenFla
ID_12406,State,13,18,44.5,Liquidambar styraciflua,Sweetgum,"Modesto, CA",CenFla
ID_12407,State,16,35,64.8,Pinus elliottii,Slash pine,"Modesto, CA",CenFla
ID_12408,State,2,3,3.6,Eriobotrya japonica,Loquat tree,"Modesto, CA",CenFla
ID_12409,State,13.5,23,74.9,Magnolia grandiflora,Southern magnolia,"Modesto, CA",CenFla
ID_12410,State,13.5,30,64,Magnolia grandiflora,Southern magnolia,"Modesto, CA",CenFla
ID_12411,State,14,25,52.1,Acer rubrum,Red maple,"Modesto, CA",CenFla
ID_12412,State,4.5,5,27.9,Platycladus orientalis,Oriental arborvitae,"Modesto, CA",CenFla
ID_12413,State,1.5,3,8.1,Platycladus orientalis,Oriental arborvitae,"Modesto, CA",CenFla
ID_12414,State,14.5,37,72.1,Juniperus virginiana var. silicicola,Southern redcedar,"Modesto, CA",CenFla
ID_12415,State,11.5,18,41.1,Acer rubrum,Red maple,"Modesto, CA",CenFla
ID_12416,State,17,28,65.8,Liquidambar styraciflua,Sweetgum,"Modesto, CA",CenFla
ID_12417,State,9,23,51.3,Liquidambar styraciflua,Sweetgum,"Modesto, CA",CenFla
ID_12418,State,8.5,17,43,Eriobotrya japonica,Loquat tree,"Modesto, CA",CenFla
ID_12419,State,8.5,9,27.7,Prunus caroliniana,Carolina laurelcherry,"Modesto, CA",CenFla
ID_12420,State,6.5,6,8.6,Koelreuteria elegans,Chinese rain tree,"Modesto, CA",CenFla
ID_12421,State,19,32,62.2,Liquidambar styraciflua,Sweetgum,"Modesto, CA",CenFla
ID_12422,State,12.5,41,52.1,Ulmus parvifolia,Chinese elm,"Modesto, CA",CenFla
ID_12423,State,13.5,15,39.9,Quercus shumardii,Shumard oak,"Modesto, CA",CenFla
ID_12424,State,5,5,16.3,Syagrus romanzoffiana,Queen palm,"Modesto, CA",CenFla
ID_12425,State,18,54,101.6,Quercus laurifolia,Laurel oak,"Modesto, CA",CenFla
ID_12426,State,14.5,16,35.3,Quercus shumardii,Shumard oak,"Modesto, CA",CenFla
ID_12427,State,11,31,67.6,Acer rubrum,Red maple,"Modesto, CA",CenFla
ID_12428,State,17.5,31,79.8,Quercus virginiana,Live oak,"Modesto, CA",CenFla
ID_12429,State,5,5,9.9,Quercus virginiana,Live oak,"Modesto, CA",CenFla
ID_12430,State,13.5,-1,24.9,Platanus occidentalis,American sycamore,"Modesto, CA",CenFla
ID_12431,State,18.5,23,56.6,Quercus laurifolia,Laurel oak,"Modesto, CA",CenFla
ID_12432,State,21.5,28,73.7,Acer rubrum,Red maple,"Modesto, CA",CenFla
ID_12433,State,12,20,40.6,Quercus laurifolia,Laurel oak,"Modesto, CA",CenFla
ID_12434,State,8.5,25,33.8,Ulmus parvifolia,Chinese elm,"Modesto, CA",CenFla
ID_12435,State,6,9,18,Quercus virginiana,Live oak,"Modesto, CA",CenFla
ID_12436,State,7,12,17.5,Quercus laurifolia,Laurel oak,"Modesto, CA",CenFla
ID_12437,State,10.5,18,47.5,Quercus virginiana,Live oak,"Modesto, CA",CenFla
ID_12438,State,2.5,6,16.8,Syagrus romanzoffiana,Queen palm,"Modesto, CA",CenFla
ID_12439,State,5.5,15,32.8,Sabal palmetto,Cabbage palmetto,"Modesto, CA",CenFla
ID_12440,State,5,5,13.7,Quercus virginiana,Live oak,"Modesto, CA",CenFla
ID_12441,State,5.5,5,7.1,Quercus virginiana,Live oak,"Modesto, CA",CenFla
ID_12442,State,13,12,26.7,Liquidambar styraciflua,Sweetgum,"Modesto, CA",CenFla
ID_12443,State,20,37,71.6,Platanus occidentalis,American sycamore,"Modesto, CA",CenFla
ID_12444,State,9.5,15,30.2,Liquidambar styraciflua,Sweetgum,"Modesto, CA",CenFla
ID_12445,State,5,6,13.2,Quercus virginiana,Live oak,"Modesto, CA",CenFla
ID_12446,State,11,10,27.9,Washingtonia robusta,Mexican fan palm,"Modesto, CA",CenFla
ID_12447,State,11.5,10,27.2,Washingtonia robusta,Mexican fan palm,"Modesto, CA",CenFla
ID_12448,State,11,10,25.9,Washingtonia robusta,Mexican fan palm,"Modesto, CA",CenFla
ID_12449,State,6,6,12.7,Quercus shumardii,Shumard oak,"Modesto, CA",CenFla
ID_12450,State,13,21,29.2,Platanus occidentalis,American sycamore,"Modesto, CA",CenFla
ID_12451,State,12,22,45.7,Ulmus parvifolia,Chinese elm,"Modesto, CA",CenFla
ID_12452,State,8.5,13,23.6,Pinus elliottii,Slash pine,"Modesto, CA",CenFla
ID_12453,State,9,13,19.1,Pinus elliottii,Slash pine,"Modesto, CA",CenFla
ID_12454,State,6,9,25.9,Magnolia grandiflora,Southern magnolia,"Modesto, CA",CenFla
ID_12455,State,4.5,6,11.7,Eriobotrya japonica,Loquat tree,"Modesto, CA",CenFla
ID_12456,State,6,6,14.5,Liquidambar styraciflua,Sweetgum,"Modesto, CA",CenFla
ID_12457,State,6.5,5,13.7,Liquidambar styraciflua,Sweetgum,"Modesto, CA",CenFla
ID_12458,State,7.5,7,15.7,Liquidambar styraciflua,Sweetgum,"Modesto, CA",CenFla
ID_12459,State,5,8,18.5,Magnolia grandiflora,Southern magnolia,"Modesto, CA",CenFla
ID_12460,State,6,6,23.1,Magnolia grandiflora,Southern magnolia,"Modesto, CA",CenFla
ID_12461,State,5.5,5,12.2,Quercus virginiana,Live oak,"Modesto, CA",CenFla
ID_12462,State,5.5,5,6.4,Platanus occidentalis,American sycamore,"Modesto, CA",CenFla
ID_12463,State,4,3,5.6,Liquidambar styraciflua,Sweetgum,"Modesto, CA",CenFla
ID_12464,State,8,10,25.4,Magnolia grandiflora,Southern magnolia,"Modesto, CA",CenFla
ID_12465,State,8,13,30.5,Quercus virginiana,Live oak,"Modesto, CA",CenFla
ID_12466,State,6.5,11,20.1,Quercus virginiana,Live oak,"Modesto, CA",CenFla
ID_12467,State,14.5,9,23.4,Platanus occidentalis,American sycamore,"Modesto, CA",CenFla
ID_12468,State,10,14,32,Quercus virginiana,Live oak,"Modesto, CA",CenFla
ID_12469,State,3,5,8.1,Ulmus parvifolia,Chinese elm,"Modesto, CA",CenFla
ID_12470,State,7.5,24,21.8,Sabal palmetto,Cabbage palmetto,"Modesto, CA",CenFla
ID_12471,State,6,12,8.6,Platanus occidentalis,American sycamore,"Modesto, CA",CenFla
ID_12472,State,6,14,8.6,Platanus occidentalis,American sycamore,"Modesto, CA",CenFla
ID_12473,State,6,7,16.5,Liquidambar styraciflua,Sweetgum,"Modesto, CA",CenFla
ID_12474,State,5,15,27.2,Sabal palmetto,Cabbage palmetto,"Modesto, CA",CenFla
ID_12475,State,6.5,15,26.9,Syagrus romanzoffiana,Queen palm,"Modesto, CA",CenFla
ID_12476,State,15,18,34,Platanus occidentalis,American sycamore,"Modesto, CA",CenFla
ID_12477,State,14.5,12,35.1,Pinus elliottii,Slash pine,"Modesto, CA",CenFla
ID_12478,State,14.5,12,34,Pinus elliottii,Slash pine,"Modesto, CA",CenFla
ID_12479,State,2.5,5,7.6,Magnolia grandiflora,Southern magnolia,"Modesto, CA",CenFla
ID_12480,State,5,6,7.6,Ulmus parvifolia,Chinese elm,"Modesto, CA",CenFla
ID_12481,State,4,4,7.4,Quercus shumardii,Shumard oak,"Modesto, CA",CenFla
ID_12482,State,2.5,2,4.6,Eriobotrya japonica,Loquat tree,"Modesto, CA",CenFla
ID_12483,State,4,3,4.8,Lagerstroemia indica,Common crapemyrtle,"Modesto, CA",CenFla
ID_12484,State,2,-1,4.1,Lagerstroemia indica,Common crapemyrtle,"Modesto, CA",CenFla
ID_12485,State,5,2,5,Prunus caroliniana,Carolina laurelcherry,"Modesto, CA",CenFla
ID_12486,State,2.5,2,4.4,Prunus caroliniana,Carolina laurelcherry,"Modesto, CA",CenFla
ID_12487,State,14,-1,50.3,Ulmus parvifolia,Chinese elm,"Modesto, CA",CenFla
ID_12488,State,9,-1,52.1,Ulmus parvifolia,Chinese elm,"Modesto, CA",CenFla
ID_12489,State,1.5,-1,1.5,Triadica sebifera,Tallowtree,"Modesto, CA",CenFla
ID_12490,State,2,11,3.8,Triadica sebifera,Tallowtree,"Modesto, CA",CenFla
ID_12491,State,2,-1,6.1,Platycladus orientalis,Oriental arborvitae,"Modesto, CA",CenFla
ID_12492,State,1.5,-1,4.3,Platycladus orientalis,Oriental arborvitae,"Modesto, CA",CenFla
